rn,state,cid,tract,pop,white,black,hispanic,total_vap,black_vap,hispanic_vap
2545,48,201,331100,3308.0,232.0,2849.0,395.0,2529,2249,216
2546,48,201,331200,2833.0,198.0,2525.0,156.0,2286,2031,156
2547,48,201,331300,5571.0,262.0,5138.0,414.0,4205,3945,241
2548,48,201,331400,2303.0,12.0,2160.0,61.0,1348,1278,45
2549,48,201,331500,8301.0,659.0,7084.0,732.0,6411,5451,548
2550,48,201,331601,6707.0,228.0,6136.0,258.0,5193,4841,161
2551,48,201,331602,1933.0,410.0,1299.0,565.0,1366,942,353
2552,48,201,331700,4038.0,588.0,3160.0,947.0,2702,2154,585
2553,48,201,331800,4377.0,769.0,3450.0,866.0,3250,2716,473
2554,48,201,331900,2738.0,197.0,2524.0,189.0,2124,1998,101
2555,48,201,332000,5450.0,879.0,4086.0,1269.0,3806,2977,705
2556,48,201,332100,3017.0,1379.0,1161.0,1823.0,1994,960,1007
2557,48,201,332200,5008.0,1545.0,2623.0,2109.0,3571,2097,1396
2558,48,201,332300,2958.0,546.0,2300.0,664.0,2363,1917,452
2559,48,201,332400,3896.0,546.0,3179.0,666.0,3118,2736,353
2560,48,201,332500,3126.0,1339.0,1533.0,1486.0,2341,1365,869
2561,48,201,332600,7726.0,3401.0,2599.0,4832.0,5403,2153,3102
2562,48,201,332700,2634.0,1633.0,4.0,2498.0,1699,4,1579
2563,48,201,332800,4766.0,3205.0,757.0,3548.0,3198,423,2411
2564,48,201,332900,4979.0,4200.0,161.0,4290.0,3347,124,2748
2565,48,201,333000,3305.0,2264.0,77.0,2891.0,2314,28,1975
2566,48,201,333100,3827.0,1569.0,467.0,1841.0,2605,305,1068
2567,48,201,333201,5129.0,2458.0,1027.0,3720.0,3641,749,2516
2568,48,201,333202,6082.0,2825.0,2659.0,2789.0,4445,1978,1968
2569,48,201,333300,10837.0,5828.0,2175.0,8000.0,7217,1415,5120
2570,48,201,333500,6028.0,3380.0,1187.0,4495.0,4462,1013,3142
2571,48,201,333600,3698.0,2708.0,170.0,2527.0,2673,170,1674
2572,48,201,333700,3063.0,2091.0,270.0,2495.0,2170,211,1689
2573,48,201,333800,9990.0,4905.0,1906.0,7143.0,6904,1519,4598
2574,48,201,333901,9382.0,4617.0,2060.0,4822.0,6250,1166,3298
2575,48,201,333902,9084.0,5436.0,1859.0,5278.0,6566,1227,3690
2576,48,201,334001,3114.0,1465.0,1015.0,1434.0,2235,741,972
2577,48,201,334002,2473.0,1290.0,579.0,813.0,1999,512,598
2578,48,201,334003,6954.0,4465.0,1041.0,3088.0,5687,882,2295
2579,48,201,334100,11662.0,3386.0,6704.0,2986.0,8547,4853,1940
2580,48,201,340100,6153.0,3325.0,1130.0,2449.0,4347,837,1372
2581,48,201,340201,1663.0,1035.0,57.0,217.0,1291,41,160
2582,48,201,340202,4955.0,3148.0,160.0,611.0,3663,95,394
2583,48,201,340203,4791.0,4034.0,20.0,457.0,3671,20,399
2584,48,201,340301,4161.0,2668.0,44.0,307.0,3226,44,212
2585,48,201,340302,7208.0,5968.0,264.0,846.0,5459,177,479
2586,48,201,340400,1431.0,1203.0,43.0,139.0,1173,36,90
2587,48,201,340500,6992.0,5257.0,375.0,1719.0,5711,284,1281
2588,48,201,340600,2534.0,2315.0,97.0,279.0,2018,97,199
2589,48,201,340700,7881.0,3935.0,977.0,2072.0,5775,617,1373
2590,48,201,340800,5868.0,4186.0,199.0,694.0,4343,131,467
2591,48,201,340900,4848.0,3199.0,823.0,1814.0,3448,542,1186
2592,48,201,341000,6632.0,4336.0,1067.0,1774.0,5427,923,1309
2593,48,201,341100,3782.0,2784.0,281.0,1729.0,3202,273,1310
2594,48,201,341201,4340.0,2942.0,823.0,1154.0,3239,491,854
2595,48,201,341202,4963.0,4528.0,173.0,1057.0,4013,157,891
2596,48,201,341301,5051.0,3231.0,326.0,670.0,4330,295,440
2597,48,201,341302,3137.0,2066.0,331.0,1121.0,2522,265,844
2598,48,201,341400,5370.0,4527.0,233.0,726.0,4068,183,418
2599,48,201,341501,6788.0,6184.0,220.0,952.0,5154,167,634
2600,48,201,341502,4454.0,3710.0,155.0,533.0,3433,99,467
2601,48,201,341600,5938.0,4993.0,240.0,744.0,4283,225,476
2602,48,201,341700,2660.0,2299.0,60.0,576.0,2032,60,322
2603,48,201,341800,1770.0,1591.0,70.0,251.0,1408,60,183
2604,48,201,342001,6820.0,5413.0,0.0,1634.0,5213,0,1016
2605,48,201,342002,3549.0,2877.0,192.0,1083.0,2596,75,690
2606,48,201,342100,3988.0,3523.0,71.0,1838.0,3041,62,1242
2607,48,201,342200,3687.0,3007.0,207.0,2310.0,2560,188,1385
2608,48,201,342300,7486.0,6040.0,394.0,4144.0,5131,113,2486
2609,48,201,342400,3610.0,2852.0,28.0,1978.0,2492,28,1215
2610,48,201,342500,6016.0,5804.0,12.0,1104.0,4663,12,783
2611,48,201,342700,5062.0,4670.0,73.0,955.0,3857,33,586
2612,48,201,342800,8797.0,7693.0,119.0,2397.0,6458,96,1286
2613,48,201,342900,6015.0,5778.0,3.0,1419.0,4379,3,728
2614,48,201,343000,8084.0,6225.0,296.0,3266.0,5943,219,2061
2615,48,201,343100,4605.0,3890.0,349.0,1140.0,3373,282,710
2616,48,201,343200,5175.0,4538.0,166.0,1607.0,3777,130,1141
2617,48,201,343301,4581.0,3980.0,129.0,1447.0,3468,98,873
2618,48,201,343302,5182.0,4843.0,103.0,1595.0,3922,92,1147
2619,48,201,343600,3384.0,2713.0,141.0,1143.0,2685,82,798
2620,48,201,343700,3252.0,2091.0,699.0,875.0,2331,582,559
2621,48,201,350100,17030.0,8373.0,3828.0,5168.0,12750,2529,3915
2622,48,201,350200,9130.0,6374.0,1125.0,5264.0,7030,770,3806
2623,48,201,350300,6612.0,5046.0,359.0,2361.0,5063,330,1619
2624,48,201,350400,6304.0,2543.0,1425.0,2690.0,4385,814,1751
2625,48,201,350500,7975.0,4408.0,1782.0,4271.0,5327,1063,2647
2626,48,201,350601,4702.0,3660.0,325.0,1380.0,3506,259,861
2627,48,201,350602,9112.0,6464.0,1056.0,1628.0,6520,569,1132
2628,48,201,350700,2370.0,2023.0,240.0,469.0,1805,135,267
2629,48,201,350801,4960.0,4265.0,291.0,1214.0,3845,201,762
2630,48,201,350802,7883.0,5132.0,788.0,1635.0,5864,507,1217
2631,48,201,410100,3912.0,2069.0,1227.0,696.0,3347,767,602
2632,48,201,410200,5296.0,4683.0,211.0,798.0,4994,211,780
2633,48,201,410300,2496.0,2004.0,125.0,318.0,2364,117,318
2634,48,201,410401,4015.0,3478.0,196.0,712.0,3653,181,670
2635,48,201,410402,2815.0,2239.0,31.0,666.0,2509,31,576
2636,48,201,410500,4385.0,3874.0,49.0,783.0,3860,49,723
2637,48,201,410600,3485.0,2921.0,379.0,323.0,3366,371,290
2638,48,201,410701,4303.0,3551.0,350.0,703.0,4002,332,631
2639,48,201,410702,2911.0,2015.0,402.0,401.0,2692,376,349
2640,48,201,410800,3663.0,3220.0,28.0,607.0,3312,28,429
2641,48,201,410900,2637.0,2317.0,30.0,668.0,2394,30,595
2642,48,201,411000,4855.0,4284.0,139.0,301.0,4398,139,234
2643,48,201,411100,3803.0,3174.0,213.0,354.0,2827,94,254
2644,48,201,411200,1823.0,1644.0,6.0,93.0,1429,6,72
2645,48,201,411300,3659.0,2800.0,303.0,666.0,3341,239,547
2646,48,201,411400,2805.0,2561.0,117.0,40.0,2276,117,25
2647,48,201,411501,5764.0,4906.0,94.0,833.0,5374,94,770
2648,48,201,411502,3833.0,3061.0,238.0,560.0,3663,238,523
2649,48,201,411600,2422.0,2151.0,8.0,332.0,1956,8,243
2650,48,201,411700,2797.0,2214.0,171.0,626.0,2556,171,493
2651,48,201,411800,4590.0,3261.0,634.0,607.0,3861,585,414
2652,48,201,411900,3558.0,3047.0,92.0,286.0,3057,92,184
2653,48,201,412000,3388.0,2961.0,38.0,181.0,2737,37,153
2654,48,201,412100,2703.0,1268.0,455.0,486.0,2653,455,463
2655,48,201,412200,5612.0,4192.0,197.0,419.0,4241,127,307
2656,48,201,412300,6977.0,6164.0,0.0,297.0,5094,0,189
2657,48,201,412400,4484.0,3914.0,68.0,280.0,3022,43,138
2658,48,201,412500,1762.0,1393.0,21.0,142.0,1248,12,123
2659,48,201,412600,4049.0,3635.0,35.0,264.0,2774,23,176
2660,48,201,412700,3274.0,2672.0,28.0,478.0,2547,20,360
2661,48,201,412800,5509.0,4273.0,52.0,542.0,3630,26,362
2662,48,201,412900,4574.0,2699.0,411.0,379.0,3782,358,328
2663,48,201,413000,3834.0,2938.0,136.0,576.0,2825,92,402
2664,48,201,413100,3431.0,2950.0,15.0,338.0,2271,15,190
2665,48,201,413201,2740.0,1875.0,249.0,335.0,2375,219,276
2666,48,201,413202,3108.0,1909.0,393.0,387.0,2836,381,377
2667,48,201,413300,7376.0,4697.0,1297.0,932.0,5848,1082,659
2668,48,201,420100,3132.0,920.0,1259.0,1113.0,2405,1021,705
2669,48,201,420200,2821.0,1325.0,446.0,1069.0,2098,268,839
2670,48,201,420300,3503.0,2573.0,609.0,278.0,2798,555,218
2671,48,201,420400,3352.0,2916.0,102.0,583.0,2748,102,417
2672,48,201,420500,3710.0,2168.0,545.0,2586.0,2322,369,1599
2673,48,201,420600,2262.0,1720.0,90.0,478.0,1772,77,324
2674,48,201,420700,3214.0,2872.0,59.0,219.0,2379,46,167
2675,48,201,420800,2356.0,1928.0,28.0,152.0,1814,10,119
2676,48,201,420900,6472.0,4927.0,76.0,434.0,4749,75,394
2677,48,201,421000,2640.0,1946.0,55.0,320.0,1985,50,255
2678,48,201,421101,3265.0,2331.0,397.0,1973.0,2537,386,1368
2679,48,201,421102,4942.0,3631.0,734.0,3788.0,3068,569,2120
2680,48,201,421201,3912.0,2764.0,604.0,2703.0,3046,539,1935
2681,48,201,421202,3839.0,3381.0,94.0,3354.0,2547,77,2096
2682,48,201,421300,6847.0,3673.0,1660.0,3485.0,4704,1041,2250
2683,48,201,421401,3646.0,2703.0,570.0,2827.0,2438,345,1935
2684,48,201,421402,3886.0,2859.0,521.0,3303.0,2328,411,1855
2685,48,201,421403,3829.0,2914.0,347.0,3211.0,2548,206,2092
2686,48,201,421500,6118.0,3255.0,1273.0,3096.0,4712,1028,2213
2687,48,201,421600,7147.0,4944.0,569.0,5178.0,4393,497,2835
2688,48,201,421700,4597.0,2720.0,260.0,1495.0,3559,193,947
2689,48,201,421800,5405.0,2485.0,1438.0,976.0,4149,1176,708
2690,48,201,421900,2677.0,2420.0,50.0,212.0,2057,50,97
2691,48,201,422000,2768.0,2306.0,87.0,474.0,2120,77,246
2692,48,201,422100,5076.0,3466.0,783.0,1992.0,4129,659,1474
2693,48,201,422200,4965.0,1045.0,3247.0,1507.0,3360,2376,767
2694,48,201,422301,8082.0,1966.0,4197.0,2172.0,5388,2778,1298
2695,48,201,422302,2504.0,651.0,1459.0,446.0,1797,1012,334
2696,48,201,422401,4304.0,1014.0,2263.0,1187.0,3131,1719,719
2697,48,201,422402,5729.0,3760.0,595.0,3905.0,4305,501,2735
2698,48,201,422500,7370.0,2665.0,1881.0,3504.0,4953,1058,2272
2699,48,201,422600,6933.0,5308.0,908.0,2675.0,5549,695,1788
2700,48,201,422701,5099.0,4367.0,303.0,3868.0,3572,291,2398
2701,48,201,422702,3135.0,2495.0,32.0,2053.0,2500,32,1572
2702,48,201,422800,4082.0,2948.0,508.0,1760.0,3415,423,1282
2703,48,201,422900,4585.0,3037.0,1029.0,2830.0,3356,705,1993
2704,48,201,423000,5389.0,3699.0,1007.0,3385.0,3615,660,2173
2705,48,201,423100,2626.0,1876.0,511.0,2013.0,1751,438,1211
2706,48,201,423201,3675.0,2238.0,984.0,1572.0,2641,756,958
2707,48,201,423202,8666.0,2831.0,3784.0,3927.0,5554,2411,2173
2708,48,201,423301,4583.0,1842.0,1933.0,819.0,3661,1482,546
2709,48,201,423302,5356.0,1593.0,3460.0,630.0,4103,2618,470
2710,48,201,423401,5896.0,1635.0,3389.0,1299.0,4303,2731,734
2711,48,201,423402,4602.0,671.0,2573.0,1038.0,3339,1951,633
2712,48,201,423500,2015.0,1044.0,566.0,498.0,1647,398,376
2713,48,201,423600,6949.0,2037.0,3374.0,1632.0,5316,2469,1120
2714,48,201,430100,6478.0,5604.0,211.0,887.0,5399,158,734
2715,48,201,430200,1619.0,1391.0,26.0,246.0,1259,26,196
2716,48,201,430300,4620.0,4065.0,113.0,261.0,3244,54,115
2717,48,201,430400,3270.0,2740.0,21.0,289.0,2571,21,185
2718,48,201,430500,2653.0,2128.0,57.0,455.0,1891,41,303
2719,48,201,430600,3842.0,3199.0,15.0,264.0,2639,15,128
2720,48,201,430700,3099.0,2296.0,71.0,213.0,2421,71,154
2721,48,201,430800,5053.0,3866.0,32.0,482.0,3563,32,343
2722,48,201,430900,6042.0,4805.0,20.0,316.0,4642,20,259
2723,48,201,431000,5613.0,4453.0,554.0,878.0,4589,348,729
2724,48,201,431101,3276.0,2288.0,625.0,783.0,3080,625,720
2725,48,201,431102,3868.0,2548.0,544.0,1040.0,2918,487,553
2726,48,201,431201,4057.0,2140.0,669.0,1140.0,3435,517,827
2727,48,201,431202,4630.0,2723.0,664.0,681.0,3858,609,573
2728,48,201,431301,5292.0,2757.0,781.0,1678.0,4338,602,1214
2729,48,201,431302,3982.0,3488.0,194.0,360.0,3105,163,273
2730,48,201,431401,2095.0,1617.0,109.0,583.0,1786,109,425
2731,48,201,431402,3403.0,2422.0,177.0,702.0,3168,134,619
2732,48,201,431501,3492.0,3009.0,66.0,299.0,3256,53,299
2733,48,201,431502,3528.0,2994.0,132.0,383.0,2973,121,324
2734,48,201,431600,3150.0,2926.0,21.0,338.0,2763,21,282
2735,48,201,431700,4537.0,4448.0,0.0,335.0,4046,0,311
2736,48,201,431801,3477.0,2169.0,203.0,302.0,2894,183,187
2737,48,201,431802,3826.0,2493.0,183.0,1304.0,3440,183,1173
2738,48,201,431900,3414.0,2364.0,279.0,517.0,3208,279,484
2739,48,201,432001,3539.0,2240.0,467.0,716.0,2922,360,636
2740,48,201,432002,4530.0,3313.0,749.0,2188.0,3779,665,1668
2741,48,201,432100,5737.0,3141.0,802.0,1964.0,4408,721,1351
2742,48,201,432200,4353.0,2625.0,944.0,1595.0,3397,622,1139
2743,48,201,432300,7342.0,3905.0,2257.0,2790.0,5820,1907,1899
2744,48,201,432400,5523.0,2266.0,2421.0,1385.0,4501,1987,1044
2745,48,201,432500,5732.0,3252.0,1298.0,3011.0,4234,938,2034
2746,48,201,432600,2103.0,1372.0,405.0,535.0,1501,302,383
2747,48,201,432701,6968.0,3803.0,185.0,6112.0,4860,125,4114
2748,48,201,432702,3357.0,2590.0,477.0,1569.0,2629,344,1151
2749,48,201,432801,5168.0,2143.0,1259.0,3088.0,3768,1036,1980
2750,48,201,432802,5959.0,3301.0,1085.0,3739.0,4419,732,2633
2751,48,201,432901,3011.0,1780.0,279.0,2262.0,2234,249,1564
2752,48,201,432902,6650.0,3260.0,914.0,3885.0,4819,656,2826
2753,48,201,433001,5660.0,2409.0,253.0,3609.0,3842,253,2269
2754,48,201,433002,4605.0,2397.0,317.0,3234.0,3230,205,2260
2755,48,201,433003,5679.0,2020.0,694.0,2550.0,3789,472,1622
2756,48,201,433100,3791.0,2272.0,978.0,2654.0,2472,704,1619
2757,48,201,433201,5468.0,1946.0,1398.0,1929.0,3862,825,1185
2758,48,201,433202,4733.0,2536.0,371.0,2854.0,3330,240,1781
2759,48,201,433300,5265.0,3527.0,198.0,2273.0,3982,175,1355
2760,48,201,433400,4882.0,2656.0,870.0,2823.0,3674,668,2066
2761,48,201,433501,5494.0,3533.0,819.0,4617.0,3244,636,2557
2762,48,201,433502,6534.0,3109.0,1420.0,4865.0,4242,1149,2755
2763,48,201,433600,4624.0,1518.0,2019.0,2083.0,2902,1493,1031
2764,48,201,440100,7221.0,3795.0,2212.0,3096.0,5565,1849,2187
2765,48,201,450100,1813.0,1618.0,18.0,166.0,1309,9,111
2766,48,201,450200,4724.0,4228.0,10.0,182.0,3285,10,139
2767,48,201,450300,7665.0,5369.0,1130.0,2478.0,5429,609,1617
2768,48,201,450400,5300.0,3722.0,935.0,1360.0,4015,456,996
2769,48,201,450500,2859.0,2705.0,0.0,183.0,2344,0,115
2770,48,201,450600,4222.0,3481.0,285.0,872.0,3125,198,607
2771,48,201,450700,7011.0,6340.0,0.0,313.0,4763,0,231
2772,48,201,450801,1868.0,1496.0,249.0,413.0,1534,188,335
2773,48,201,450802,8628.0,4963.0,1662.0,4124.0,5560,898,2231
2774,48,201,450900,2800.0,2202.0,305.0,466.0,2234,268,353
2775,48,201,451001,5106.0,2454.0,1917.0,1494.0,3903,1336,991
2776,48,201,451002,5589.0,2002.0,3020.0,1512.0,4103,2035,1056
2777,48,201,451100,4149.0,2626.0,434.0,967.0,3518,394,634
2778,48,201,451200,2683.0,2446.0,20.0,285.0,2169,20,166
2779,48,201,451300,6798.0,4632.0,853.0,1319.0,5601,679,1067
2780,48,201,451401,3362.0,2043.0,524.0,641.0,2717,389,500
2781,48,201,451402,4870.0,2675.0,1765.0,1240.0,3838,1248,963
2782,48,201,451403,4833.0,2637.0,1157.0,999.0,3793,891,728
2783,48,201,451500,4634.0,2887.0,291.0,862.0,3913,276,678
2784,48,201,451601,6627.0,4404.0,676.0,979.0,5007,375,632
2785,48,201,451602,7706.0,4752.0,348.0,1685.0,5755,315,1320
2786,48,201,451700,3947.0,1796.0,1358.0,973.0,2945,898,765
2787,48,201,451800,5761.0,1949.0,1740.0,2078.0,4141,1252,1378
2788,48,201,451901,7546.0,2345.0,3896.0,1659.0,5694,2746,1190
2789,48,201,451902,2623.0,1298.0,141.0,116.0,2062,134,111
2790,48,201,452000,8714.0,4734.0,2719.0,3455.0,6414,2196,2130
2791,48,201,452100,9094.0,4930.0,2087.0,1841.0,7418,1851,1267
2792,48,201,452201,4369.0,1715.0,1945.0,1133.0,3743,1761,860
2793,48,201,452202,2457.0,554.0,1134.0,333.0,2123,969,310
2794,48,201,452300,2456.0,752.0,357.0,1166.0,1870,252,807
2795,48,201,452400,7821.0,3264.0,818.0,4126.0,5558,552,2565
2796,48,201,452500,8596.0,2426.0,1847.0,3599.0,5904,1230,2187
2797,48,201,452600,7970.0,1980.0,3166.0,2473.0,5480,1943,1547
2798,48,201,452700,11175.0,3119.0,3120.0,2831.0,8069,2066,2042
2799,48,201,452801,5545.0,1853.0,1853.0,2150.0,4260,1494,1478
2800,48,201,452802,5889.0,1634.0,1708.0,2719.0,4146,1090,1789
2801,48,201,452900,4436.0,1653.0,453.0,2667.0,3220,332,1761
2802,48,201,453000,7640.0,3548.0,669.0,5213.0,5967,416,4036
2803,48,201,453100,4563.0,1950.0,1047.0,2656.0,3361,827,1791
2804,48,201,453200,7792.0,3435.0,1521.0,4719.0,5325,1064,2797
2805,48,201,453300,2742.0,777.0,1125.0,1127.0,1991,884,730
2806,48,201,453401,3409.0,1680.0,539.0,1770.0,2545,428,1257
2807,48,201,453402,8163.0,3269.0,1626.0,3956.0,5837,1130,2473
2808,48,201,453403,3729.0,616.0,1696.0,1298.0,2612,1233,738
2809,48,201,453501,6369.0,2228.0,1555.0,2882.0,4805,1079,1966
2810,48,201,453502,3580.0,1838.0,1122.0,1659.0,2571,839,1018
2811,48,201,453601,2206.0,925.0,528.0,1161.0,1607,426,743
2812,48,201,453602,8356.0,3317.0,2307.0,4219.0,6045,1731,2767
2813,48,201,453700,7982.0,1871.0,2496.0,3533.0,6271,1614,2929
2814,48,201,453800,3724.0,1659.0,781.0,1613.0,2799,570,1124
2815,48,201,453900,10116.0,2814.0,2081.0,3148.0,7570,1400,2346
2816,48,201,454000,5084.0,1917.0,1632.0,1848.0,3889,1264,1362
2817,48,201,454100,3803.0,1776.0,982.0,1301.0,2596,558,717
2818,48,201,454200,4478.0,2494.0,1513.0,2063.0,3312,1072,1421
2819,48,201,454301,11856.0,5167.0,4394.0,4007.0,8921,3125,3016
2820,48,201,454302,6684.0,3802.0,1445.0,2637.0,5347,1100,2147
2821,48,201,454400,545.0,363.0,0.0,202.0,445,0,155
2822,48,201,454501,8489.0,6532.0,157.0,1172.0,6091,118,766
2823,48,201,454502,2532.0,1554.0,94.0,307.0,1759,78,220
2824,48,201,454600,4969.0,3803.0,130.0,1516.0,3932,98,1036
2825,48,201,454700,6848.0,5987.0,271.0,1035.0,5140,111,702
2826,48,201,454800,7633.0,5930.0,629.0,1832.0,5440,528,1197
2827,48,201,454900,11590.0,8061.0,779.0,2400.0,8084,669,1668
2828,48,201,455000,2930.0,2216.0,214.0,713.0,2169,179,571
2829,48,201,455101,7129.0,6284.0,431.0,2207.0,5563,338,1608
2830,48,201,455102,3641.0,3318.0,64.0,657.0,2570,56,471
2831,48,201,455200,4484.0,3841.0,384.0,1348.0,3442,296,936
2832,48,201,455300,4312.0,3077.0,560.0,1149.0,3094,361,729
2833,48,201,510100,2508.0,1489.0,279.0,1110.0,2160,242,870
2834,48,201,510200,5950.0,4486.0,355.0,1926.0,5600,355,1703
2835,48,201,510300,5437.0,4820.0,102.0,1064.0,4417,102,819
2836,48,201,510400,3531.0,3233.0,47.0,567.0,3019,47,454
2837,48,201,510500,3212.0,2665.0,143.0,922.0,2739,121,641
2838,48,201,510600,4636.0,3632.0,330.0,838.0,4297,273,690
2839,48,201,510700,3728.0,2939.0,101.0,706.0,3463,101,663
2840,48,201,510800,7550.0,6246.0,160.0,998.0,6766,154,998
2841,48,201,510900,6935.0,5296.0,389.0,2616.0,5602,319,2002
2842,48,201,511001,2672.0,2373.0,69.0,694.0,2316,69,579
2843,48,201,511002,4086.0,3247.0,240.0,930.0,3524,240,779
2844,48,201,511100,3240.0,2323.0,275.0,1095.0,2662,206,803
2845,48,201,511200,5128.0,3838.0,335.0,2002.0,4299,315,1428
2846,48,201,511301,3651.0,3269.0,0.0,815.0,3051,0,655
2847,48,201,511302,3933.0,3616.0,48.0,669.0,3155,48,545
2848,48,201,511400,3277.0,3031.0,93.0,1165.0,2793,93,929
2849,48,201,511500,6482.0,5663.0,89.0,2734.0,5419,89,2169
2850,48,201,511600,4012.0,3580.0,41.0,3036.0,3209,41,2293
2851,48,201,520100,2222.0,1641.0,45.0,953.0,1751,45,697
2852,48,201,520200,3918.0,2980.0,96.0,1287.0,2852,96,833
2853,48,201,520300,4895.0,3077.0,379.0,3019.0,3527,317,1847
2854,48,201,520400,3011.0,1663.0,68.0,2149.0,2238,68,1470
2855,48,201,520500,8985.0,5777.0,837.0,6546.0,6103,565,4133
2856,48,201,520601,2543.0,1430.0,16.0,2239.0,1629,16,1353
2857,48,201,520602,6060.0,3500.0,172.0,5078.0,3770,172,2883
2858,48,201,520700,4226.0,2908.0,181.0,1484.0,2988,167,841
2859,48,201,521000,1815.0,1326.0,152.0,1074.0,1369,98,728
2860,48,201,521100,2302.0,1029.0,4.0,2012.0,1651,4,1446
2861,48,201,521200,6617.0,2530.0,574.0,5203.0,4708,512,3505
2862,48,201,521300,6009.0,3061.0,260.0,4241.0,4243,175,2722
2863,48,201,521400,7403.0,3437.0,15.0,7023.0,5200,15,4871
2864,48,201,521500,6009.0,3474.0,284.0,3782.0,4583,156,2655
2865,48,201,521600,3671.0,2329.0,613.0,2706.0,2533,535,1707
2866,48,201,521700,6724.0,3656.0,1434.0,3721.0,4869,1028,2625
2867,48,201,521800,5102.0,2827.0,496.0,2414.0,4133,457,1776
2868,48,201,521900,7187.0,6059.0,301.0,3817.0,5402,287,2399
2869,48,201,522000,4590.0,2824.0,363.0,2670.0,3625,296,1911
2870,48,201,522100,7738.0,4374.0,583.0,4165.0,5821,492,2855
2871,48,201,522201,4404.0,2292.0,256.0,2960.0,3004,208,1774
2872,48,201,522202,4207.0,2307.0,196.0,2890.0,2944,87,1849
2873,48,201,522301,4070.0,2498.0,183.0,2393.0,3208,148,1768
2874,48,201,522302,3991.0,2188.0,266.0,2391.0,3029,172,1676
2875,48,201,522401,5775.0,4684.0,155.0,2518.0,4344,126,1622
2876,48,201,522402,3646.0,3382.0,33.0,1664.0,2583,33,982
2877,48,201,522500,4758.0,4335.0,0.0,379.0,3424,0,246
2878,48,201,530100,6692.0,4320.0,786.0,4968.0,4739,624,3246
2879,48,201,530200,3986.0,3445.0,112.0,1358.0,3278,102,971
2880,48,201,530300,2514.0,894.0,1591.0,958.0,1899,1202,707
2881,48,201,530400,2696.0,1297.0,1221.0,1377.0,1921,989,824
2882,48,201,530500,4693.0,2800.0,1527.0,2991.0,3601,1370,2098
2883,48,201,530600,3855.0,2301.0,891.0,2385.0,2773,830,1405
2884,48,201,530700,5708.0,3588.0,2041.0,3273.0,3739,1139,2191
2885,48,201,530800,3866.0,691.0,2637.0,884.0,3106,2232,634
2886,48,201,530900,4431.0,3443.0,404.0,1719.0,3351,302,1093
2887,48,201,531000,3481.0,3186.0,79.0,903.0,2746,79,679
2888,48,201,531100,2655.0,2554.0,10.0,622.0,2159,10,496
2889,48,201,531200,3198.0,2782.0,200.0,1409.0,2493,177,945
2890,48,201,531300,5975.0,4119.0,423.0,4240.0,4147,338,2577
2891,48,201,531400,1988.0,1654.0,60.0,743.0,1735,55,566
2892,48,201,531500,2976.0,2199.0,212.0,1327.0,2461,165,1018
2893,48,201,531600,3080.0,2499.0,59.0,1292.0,2366,59,889
2894,48,201,531700,3152.0,3023.0,17.0,736.0,2438,17,476
2895,48,201,531800,2037.0,462.0,1338.0,641.0,1596,1132,425
2896,48,201,531900,4550.0,912.0,3433.0,986.0,3506,2728,706
2897,48,201,532001,5409.0,2548.0,2312.0,2283.0,4070,1818,1465
2898,48,201,532002,1053.0,858.0,163.0,242.0,865,119,197
2899,48,201,532100,6845.0,3124.0,1716.0,3789.0,4744,1142,2311
2900,48,201,532200,3199.0,1845.0,925.0,1818.0,2063,648,1015
2901,48,201,532300,6325.0,3471.0,1929.0,3012.0,4642,1447,1982
2902,48,201,532400,6602.0,4680.0,816.0,3785.0,4586,612,2173
2903,48,201,532501,9239.0,4877.0,574.0,6299.0,6515,385,4345
2904,48,201,532502,5666.0,3419.0,628.0,4318.0,4158,566,3005
2905,48,201,532600,6699.0,3135.0,1710.0,3567.0,4575,987,2251
2906,48,201,532700,5939.0,2624.0,2436.0,2298.0,4393,1852,1467
2907,48,201,532800,1692.0,1010.0,387.0,918.0,1275,256,653
2908,48,201,532900,5284.0,2164.0,2046.0,2407.0,3824,1584,1502
2909,48,201,533000,2853.0,849.0,1656.0,1227.0,1689,1062,627
2910,48,201,533100,6832.0,1972.0,4277.0,1948.0,4809,2931,1367
2911,48,201,533200,3552.0,989.0,2376.0,808.0,2606,1748,490
2912,48,201,533300,6452.0,796.0,5508.0,926.0,4476,3869,592
2913,48,201,533400,11494.0,5467.0,4714.0,6293.0,7713,3549,3863
2914,48,201,533500,4260.0,2906.0,572.0,2787.0,3091,511,1821
2915,48,201,533600,5471.0,2847.0,1783.0,3158.0,3775,1213,2048
2916,48,201,533701,5826.0,4379.0,699.0,4782.0,3466,480,2796
2917,48,201,533702,3556.0,2506.0,408.0,2811.0,2491,316,1887
2918,48,201,533801,9665.0,5909.0,1955.0,6294.0,6276,1185,3910
2919,48,201,533802,6651.0,4682.0,818.0,4934.0,4391,619,2984
2920,48,201,533901,10313.0,5020.0,2946.0,6167.0,6827,2061,3770
2921,48,201,533902,4606.0,2155.0,1847.0,2381.0,3005,1210,1448
2922,48,201,534001,3054.0,2056.0,103.0,2295.0,2147,68,1549
2923,48,201,534002,5705.0,4144.0,940.0,3794.0,4074,685,2565
2924,48,201,534003,2623.0,1146.0,862.0,1370.0,1718,540,878
2925,48,201,534100,8244.0,4209.0,1055.0,4165.0,5902,867,2331
